# 
# Header Description:
# 
# Version: v3.0.6.1 Platform: 11 Manufacturer: Realme Model: RMX1851
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
Raw,1682241482433,47371400000000,18,,-1366229329033203766,-0.9420242309570312,147.0142597099766,3.6202684424950493,19.925773359101573,9,5,0.0,81935,33500364476869,61,18.7,-337.0576477050781,1.002500057220459,16,0.0,0.0,1575420030,,,,0,,1,5.73,15.2,,,,,,47345806308912
Raw,1682241482433,47371400000000,18,,-1366229329033203766,-0.9420242309570312,147.0142597099766,3.6202684424950493,19.925773359101573,9,12,0.0,81935,33500363116577,53,19.2,-341.82452392578125,1.0010000467300415,16,0.0,0.0,1575420030,,,,0,,1,5.73,15.7,,,,,,47345806308912
Raw,1682241482433,47371400000000,18,,-1366229329033203766,-0.9420242309570312,147.0142597099766,3.6202684424950493,19.925773359101573,9,24,0.0,81935,33500353717904,125,14.7,282.89056396484375,3.626000165939331,16,0.0,0.0,1575420030,,,,0,,1,5.73,11.2,,,,,,47345806308912
Raw,1682241482433,47371400000000,18,,-1366229329033203766,-0.9420242309570312,147.0142597099766,3.6202684424950493,19.925773359101573,9,21,0.0,89103,33500354036312,61,18.9,-142.5109405517578,0.8734999895095825,16,0.0,0.0,1575420030,,,,0,,6,5.73,12.899999999999999,,,,,,47345806308912
Raw,1682241482433,47371400000000,18,,-1366229329033203766,-0.9420242309570312,147.0142597099766,3.6202684424950493,19.925773359101573,9,26,0.0,89103,33500350017050,53,19.5,55.30885314941406,0.8134999871253967,16,0.0,0.0,1575420030,,,,0,,6,5.73,13.5,,,,,,47345806308912
Status,1682241483000,34,0,1,5,1575420030,18.70,184.0,65.0,1,1,0,18.7
Status,1682241483000,34,1,1,12,1575420030,19.20,323.0,55.0,1,1,1,19.2
Status,1682241483000,34,2,1,24,1575420030,14.70,230.0,22.0,1,1,0,14.7
Status,1682241483000,34,3,1,6,1575420030,0.00,36.0,11.0,0,1,0,0.0
Status,1682241483000,34,4,1,11,1575420030,0.00,2.0,42.0,0,1,0,0.0
Status,1682241483000,34,5,1,13,1575420030,0.00,164.0,11.0,0,1,0,0.0
Status,1682241483000,34,6,1,19,1575420030,0.00,75.0,20.0,0,1,0,0.0
Status,1682241483000,34,7,1,20,1575420030,0.00,61.0,78.0,0,1,0,0.0
Status,1682241483000,34,8,1,25,1575420030,0.00,320.0,21.0,0,1,0,0.0
Status,1682241483000,34,9,3,9,1602000000,13.30,310.0,32.0,1,1,0,13.3
Status,1682241483000,34,10,3,16,1602000000,23.00,229.0,58.0,1,1,0,23.0
Status,1682241483000,34,11,3,18,1602000000,0.00,28.0,14.0,0,1,0,0.0
Status,1682241483000,34,12,3,15,1602000000,0.00,172.0,20.0,0,1,0,0.0
Status,1682241483000,34,13,3,19,1602000000,0.00,343.0,26.0,0,1,0,0.0
Status,1682241483000,34,14,3,3,1602000000,0.00,64.0,22.0,0,1,0,0.0
Status,1682241483000,34,15,3,4,1602000000,0.00,120.0,34.0,0,1,0,0.0
Status,1682241483000,34,16,5,8,1561097980,14.00,12.0,58.0,0,1,0,14.0
Status,1682241483000,34,17,5,13,1561097980,14.30,358.0,69.0,1,1,0,14.3
Status,1682241483000,34,18,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241483000,34,19,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241483000,34,20,5,3,1561097980,0.00,108.0,52.0,0,1,0,0.0
Status,1682241483000,34,21,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241483000,34,22,5,7,1561097980,0.00,99.0,53.0,0,1,0,0.0
Status,1682241483000,34,23,5,10,1561097980,0.00,78.0,65.0,0,1,0,0.0
Status,1682241483000,34,24,5,19,1561097980,0.00,170.0,35.0,0,1,0,0.0
Status,1682241483000,34,25,5,20,1561097980,0.00,101.0,46.0,0,1,0,0.0
Status,1682241483000,34,26,5,29,1561097980,0.00,347.0,36.0,0,1,0,0.0
Status,1682241483000,34,27,5,30,1561097980,0.00,49.0,23.0,0,1,0,0.0
Status,1682241483000,34,28,6,21,1575420030,18.90,306.0,68.0,1,1,0,18.9
Status,1682241483000,34,29,6,26,1575420030,19.50,295.0,41.0,1,1,0,19.5
Status,1682241483000,34,30,6,1,1575420030,0.00,322.0,20.0,0,1,0,0.0
Status,1682241483000,34,31,6,7,1575420030,0.00,144.0,21.0,0,1,0,0.0
Status,1682241483000,34,32,6,13,1575420030,0.00,8.0,35.0,0,1,0,0.0
Status,1682241483000,34,33,6,27,1575420030,0.00,154.0,52.0,0,1,0,0.0
Fix,GPS,12.9860054900,80.2374359200,-60.55633544921875,0.0,15.182637,,1682241484000,0.52325904,,47347376769222,8.0
Status,1682241484000,34,0,1,5,1575420030,16.80,184.0,65.0,1,1,0,16.8
Status,1682241484000,34,1,1,12,1575420030,17.80,323.0,55.0,1,1,1,17.8
Status,1682241484000,34,2,1,24,1575420030,14.70,230.0,22.0,1,1,0,14.7
Status,1682241484000,34,3,1,6,1575420030,0.00,36.0,11.0,0,1,0,0.0
Status,1682241484000,34,4,1,11,1575420030,0.00,2.0,42.0,0,1,0,0.0
Status,1682241484000,34,5,1,13,1575420030,0.00,164.0,11.0,0,1,0,0.0
Status,1682241484000,34,6,1,19,1575420030,0.00,75.0,20.0,0,1,0,0.0
Status,1682241484000,34,7,1,20,1575420030,0.00,61.0,78.0,0,1,0,0.0
Status,1682241484000,34,8,1,25,1575420030,0.00,320.0,21.0,0,1,0,0.0
Status,1682241484000,34,9,3,9,1602000000,13.30,310.0,32.0,1,1,0,13.3
Status,1682241484000,34,10,3,16,1602000000,15.00,229.0,58.0,1,1,0,15.0
Status,1682241484000,34,11,3,18,1602000000,0.00,28.0,14.0,0,1,0,0.0
Status,1682241484000,34,12,3,15,1602000000,0.00,172.0,20.0,0,1,0,0.0
Status,1682241484000,34,13,3,19,1602000000,0.00,343.0,26.0,0,1,0,0.0
Status,1682241484000,34,14,3,3,1602000000,0.00,64.0,22.0,0,1,0,0.0
Status,1682241484000,34,15,3,4,1602000000,0.00,120.0,34.0,0,1,0,0.0
Status,1682241484000,34,16,5,8,1561097980,14.00,12.0,58.0,0,1,0,14.0
Status,1682241484000,34,17,5,13,1561097980,14.30,358.0,69.0,1,1,0,14.3
Status,1682241484000,34,18,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241484000,34,19,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241484000,34,20,5,3,1561097980,0.00,108.0,52.0,0,1,0,0.0
Status,1682241484000,34,21,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241484000,34,22,5,7,1561097980,0.00,99.0,53.0,0,1,0,0.0
Status,1682241484000,34,23,5,10,1561097980,0.00,78.0,65.0,0,1,0,0.0
Status,1682241484000,34,24,5,19,1561097980,0.00,170.0,35.0,0,1,0,0.0
Status,1682241484000,34,25,5,20,1561097980,0.00,101.0,46.0,0,1,0,0.0
Status,1682241484000,34,26,5,29,1561097980,0.00,347.0,36.0,0,1,0,0.0
Status,1682241484000,34,27,5,30,1561097980,0.00,49.0,23.0,0,1,0,0.0
Status,1682241484000,34,28,6,21,1575420030,16.50,306.0,68.0,1,1,0,16.5
Status,1682241484000,34,29,6,26,1575420030,19.50,295.0,41.0,1,1,0,19.5
Status,1682241484000,34,30,6,1,1575420030,0.00,322.0,20.0,0,1,0,0.0
Status,1682241484000,34,31,6,7,1575420030,0.00,144.0,21.0,0,1,0,0.0
Status,1682241484000,34,32,6,13,1575420030,0.00,8.0,35.0,0,1,0,0.0
Status,1682241484000,34,33,6,27,1575420030,0.00,154.0,52.0,0,1,0,0.0
Fix,GPS,12.9860054900,80.2374359200,-60.729339599609375,0.0,15.073411,,1682241485000,0.49244288,,47348376769222,8.0
Raw,1682241484433,47373400000000,18,,-1366229329033203754,-0.6038627624511719,181.22521578334272,3.017553101059345,33.65434639828724,9,16,0.0,49359,44284366938776,103,15.0,343.0384826660156,3.065500259399414,16,0.0,0.0,1601437440,,,,0,,3,4.17,12.0,,,,,,47347806308900
Raw,1682241484433,47373400000000,18,,-1366229329033203754,-0.6038627624511719,181.22521578334272,3.017553101059345,33.65434639828724,9,5,0.0,81935,33502364479149,84,16.8,-339.10333251953125,1.9225000143051147,16,0.0,0.0,1575420030,,,,0,,1,6.33,13.3,,,,,,47347806308900
Raw,1682241484433,47373400000000,18,,-1366229329033203754,-0.6038627624511719,181.22521578334272,3.017553101059345,33.65434639828724,9,12,0.0,81935,33502363118941,73,17.8,-344.6694030761719,1.8309999704360962,16,0.0,0.0,1575420030,,,,0,,1,6.33,14.3,,,,,,47347806308900
Raw,1682241484433,47373400000000,18,,-1366229329033203754,-0.6038627624511719,181.22521578334272,3.017553101059345,33.65434639828724,9,21,0.0,89103,33502354037270,84,16.5,-143.06277465820312,1.7735000848770142,16,0.0,0.0,1575420030,,,,0,,6,6.34,10.5,,,,,,47347806308900
Status,1682241485000,34,0,1,5,1575420030,20.20,184.0,65.0,1,1,0,20.2
Status,1682241485000,34,1,1,12,1575420030,19.70,323.0,55.0,1,1,1,19.7
Status,1682241485000,34,2,1,24,1575420030,15.70,230.0,22.0,1,1,0,15.7
Status,1682241485000,34,3,1,6,1575420030,0.00,36.0,11.0,0,1,0,0.0
Status,1682241485000,34,4,1,11,1575420030,0.00,2.0,42.0,0,1,0,0.0
Status,1682241485000,34,5,1,13,1575420030,0.00,164.0,11.0,0,1,0,0.0
Status,1682241485000,34,6,1,19,1575420030,0.00,75.0,20.0,0,1,0,0.0
Status,1682241485000,34,7,1,20,1575420030,0.00,61.0,78.0,0,1,0,0.0
Status,1682241485000,34,8,1,25,1575420030,0.00,320.0,21.0,0,1,0,0.0
Status,1682241485000,34,9,3,9,1602000000,13.30,310.0,32.0,1,1,0,13.3
Status,1682241485000,34,10,3,16,1602000000,19.40,229.0,58.0,1,1,0,19.4
Status,1682241485000,34,11,3,18,1602000000,0.00,28.0,14.0,0,1,0,0.0
Status,1682241485000,34,12,3,15,1602000000,0.00,172.0,20.0,0,1,0,0.0
Status,1682241485000,34,13,3,19,1602000000,0.00,343.0,26.0,0,1,0,0.0
Status,1682241485000,34,14,3,3,1602000000,0.00,64.0,22.0,0,1,0,0.0
Status,1682241485000,34,15,3,4,1602000000,0.00,120.0,34.0,0,1,0,0.0
Status,1682241485000,34,16,5,8,1561097980,14.00,12.0,58.0,0,1,0,14.0
Status,1682241485000,34,17,5,13,1561097980,14.30,358.0,69.0,0,1,0,14.3
Status,1682241485000,34,18,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241485000,34,19,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241485000,34,20,5,3,1561097980,0.00,108.0,52.0,0,1,0,0.0
Status,1682241485000,34,21,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241485000,34,22,5,7,1561097980,0.00,99.0,53.0,0,1,0,0.0
Status,1682241485000,34,23,5,10,1561097980,0.00,78.0,65.0,0,1,0,0.0
Status,1682241485000,34,24,5,19,1561097980,0.00,170.0,35.0,0,1,0,0.0
Status,1682241485000,34,25,5,20,1561097980,0.00,101.0,46.0,0,1,0,0.0
Status,1682241485000,34,26,5,29,1561097980,0.00,347.0,36.0,0,1,0,0.0
Status,1682241485000,34,27,5,30,1561097980,0.00,49.0,23.0,0,1,0,0.0
Status,1682241485000,34,28,6,21,1575420030,16.50,306.0,68.0,1,1,0,16.5
Status,1682241485000,34,29,6,26,1575420030,19.50,295.0,41.0,1,1,0,19.5
Status,1682241485000,34,30,6,1,1575420030,0.00,322.0,20.0,0,1,0,0.0
Status,1682241485000,34,31,6,7,1575420030,0.00,144.0,21.0,0,1,0,0.0
Status,1682241485000,34,32,6,13,1575420030,0.00,8.0,35.0,0,1,0,0.0
Status,1682241485000,34,33,6,27,1575420030,0.00,154.0,52.0,0,1,0,0.0
Fix,GPS,12.9860054700,80.2374359300,-60.8861083984375,0.0,14.825829,,1682241486000,0.4472136,,47349376769222,8.0
Raw,1682241485433,47374400000000,18,,-1366229329033203764,-0.5131349563598633,152.36387844197452,-2.307328992366324,23.800775558192907,9,16,0.0,49359,44285366937738,53,19.4,344.86370849609375,1.2055001258850098,16,0.0,0.0,1601437440,,,,0,,3,4.16,16.4,,,,,,47348806308910
Raw,1682241485433,47374400000000,18,,-1366229329033203764,-0.5131349563598633,152.36387844197452,-2.307328992366324,23.800775558192907,9,5,0.0,81935,33503364480329,46,20.2,-335.7922058105469,0.92249995470047,16,0.0,0.0,1575420030,,,,0,,1,5.76,16.7,,,,,,47348806308910
Raw,1682241485433,47374400000000,18,,-1366229329033203764,-0.5131349563598633,152.36387844197452,-2.307328992366324,23.800775558192907,9,12,0.0,81935,33503363120096,53,19.7,-341.7674255371094,0.9210000038146973,16,0.0,0.0,1575420030,,,,0,,1,5.76,16.2,,,,,,47348806308910
Raw,1682241485433,47374400000000,18,,-1366229329033203764,-0.5131349563598633,152.36387844197452,-2.307328992366324,23.800775558192907,9,24,0.0,81935,33503353715233,102,15.7,282.20550537109375,2.7760000228881836,16,0.0,0.0,1575420030,,,,0,,1,5.76,12.2,,,,,,47348806308910
Status,1682241486000,34,0,1,5,1575420030,20.60,184.0,65.0,1,1,0,20.6
Status,1682241486000,34,1,1,12,1575420030,17.80,323.0,55.0,1,1,1,17.8
Status,1682241486000,34,2,1,24,1575420030,19.50,230.0,22.0,1,1,0,19.5
Status,1682241486000,34,3,1,6,1575420030,0.00,36.0,11.0,0,1,0,0.0
Status,1682241486000,34,4,1,11,1575420030,0.00,2.0,42.0,0,1,0,0.0
Status,1682241486000,34,5,1,13,1575420030,0.00,164.0,11.0,0,1,0,0.0
Status,1682241486000,34,6,1,19,1575420030,0.00,75.0,20.0,0,1,0,0.0
Status,1682241486000,34,7,1,20,1575420030,0.00,61.0,78.0,0,1,0,0.0
Status,1682241486000,34,8,1,25,1575420030,0.00,320.0,21.0,0,1,0,0.0
Status,1682241486000,34,9,3,9,1602000000,13.30,310.0,32.0,1,1,0,13.3
Status,1682241486000,34,10,3,16,1602000000,21.80,229.0,58.0,1,1,0,21.8
Status,1682241486000,34,11,3,18,1602000000,0.00,28.0,14.0,0,1,0,0.0
Status,1682241486000,34,12,3,15,1602000000,0.00,172.0,20.0,0,1,0,0.0
Status,1682241486000,34,13,3,19,1602000000,0.00,343.0,26.0,0,1,0,0.0
Status,1682241486000,34,14,3,3,1602000000,0.00,64.0,22.0,0,1,0,0.0
Status,1682241486000,34,15,3,4,1602000000,0.00,120.0,34.0,0,1,0,0.0
Status,1682241486000,34,16,5,8,1561097980,14.00,12.0,58.0,0,1,0,14.0
Status,1682241486000,34,17,5,13,1561097980,14.30,358.0,69.0,0,1,0,14.3
Status,1682241486000,34,18,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241486000,34,19,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241486000,34,20,5,3,1561097980,0.00,108.0,52.0,0,1,0,0.0
Status,1682241486000,34,21,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241486000,34,22,5,7,1561097980,0.00,99.0,53.0,0,1,0,0.0
Status,1682241486000,34,23,5,10,1561097980,0.00,78.0,65.0,0,1,0,0.0
Status,1682241486000,34,24,5,19,1561097980,0.00,170.0,35.0,0,1,0,0.0
Status,1682241486000,34,25,5,20,1561097980,0.00,101.0,46.0,0,1,0,0.0
Status,1682241486000,34,26,5,29,1561097980,0.00,347.0,36.0,0,1,0,0.0
Status,1682241486000,34,27,5,30,1561097980,0.00,49.0,23.0,0,1,0,0.0
Status,1682241486000,34,28,6,21,1575420030,19.20,306.0,68.0,1,1,0,19.2
Status,1682241486000,34,29,6,26,1575420030,15.10,295.0,41.0,1,1,0,15.1
Status,1682241486000,34,30,6,1,1575420030,0.00,322.0,20.0,0,1,0,0.0
Status,1682241486000,34,31,6,7,1575420030,0.00,144.0,21.0,0,1,0,0.0
Status,1682241486000,34,32,6,13,1575420030,0.00,8.0,35.0,0,1,0,0.0
Status,1682241486000,34,33,6,27,1575420030,0.00,154.0,52.0,0,1,0,0.0
Fix,GPS,12.9860054400,80.2374359100,-60.834442138671875,0.0,14.832581,,1682241487000,0.43908995,,47350376769222,8.0
Raw,1682241486433,47375400000000,18,,-1366229329033203762,-0.17365264892578125,142.6880480721593,3.3105413573466898,20.188442804965813,9,16,0.0,49359,44286366936591,40,21.8,346.1834716796875,1.0555000305175781,16,0.0,0.0,1601437440,,,,0,,3,8.01,18.8,,,,,,47349806308908
Raw,1682241486433,47375400000000,18,,-1366229329033203762,-0.17365264892578125,142.6880480721593,3.3105413573466898,20.188442804965813,9,5,0.0,81935,33504364481379,46,20.6,-334.8883056640625,0.8524999618530273,16,0.0,0.0,1575420030,,,,0,,1,9.54,17.1,,,,,,47349806308908
Raw,1682241486433,47375400000000,18,,-1366229329033203762,-0.17365264892578125,142.6880480721593,3.3105413573466898,20.188442804965813,9,12,0.0,81935,33504363121071,70,17.8,-340.29266357421875,1.0809999704360962,16,0.0,0.0,1575420030,,,,0,,1,9.54,14.3,,,,,,47349806308908
Raw,1682241486433,47375400000000,18,,-1366229329033203762,-0.17365264892578125,142.6880480721593,3.3105413573466898,20.188442804965813,9,24,0.0,81935,33504353714313,53,19.5,285.7354736328125,0.9359999895095825,16,0.0,0.0,1575420030,,,,0,,1,9.54,16.0,,,,,,47349806308908
Raw,1682241486433,47375400000000,18,,-1366229329033203762,-0.17365264892578125,142.6880480721593,3.3105413573466898,20.188442804965813,9,21,0.0,89103,33504354038185,55,19.2,-140.9029541015625,1.5635000467300415,16,0.0,0.0,1575420030,,,,0,,6,9.55,13.2,,,,,,47349806308908
Raw,1682241486433,47375400000000,18,,-1366229329033203762,-0.17365264892578125,142.6880480721593,3.3105413573466898,20.188442804965813,9,26,0.0,89103,33504350016264,110,15.1,55.39448928833008,3.3535001277923584,16,0.0,0.0,1575420030,,,,0,,6,9.55,9.1,,,,,,47349806308908
Status,1682241487000,34,0,1,5,1575420030,19.60,184.0,65.0,1,1,0,19.6
Status,1682241487000,34,1,1,12,1575420030,17.80,323.0,55.0,1,1,1,17.8
Status,1682241487000,34,2,1,24,1575420030,18.10,230.0,22.0,1,1,0,18.1
Status,1682241487000,34,3,1,6,1575420030,0.00,36.0,11.0,0,1,0,0.0
Status,1682241487000,34,4,1,11,1575420030,0.00,2.0,42.0,0,1,0,0.0
Status,1682241487000,34,5,1,13,1575420030,0.00,164.0,11.0,0,1,0,0.0
Status,1682241487000,34,6,1,19,1575420030,0.00,75.0,20.0,0,1,0,0.0
Status,1682241487000,34,7,1,20,1575420030,0.00,61.0,78.0,0,1,0,0.0
Status,1682241487000,34,8,1,25,1575420030,0.00,320.0,21.0,0,1,0,0.0
Status,1682241487000,34,9,3,9,1602000000,13.30,310.0,32.0,1,1,0,13.3
Status,1682241487000,34,10,3,16,1602000000,22.60,229.0,58.0,1,1,0,22.6
Status,1682241487000,34,11,3,18,1602000000,0.00,28.0,14.0,0,1,0,0.0
Status,1682241487000,34,12,3,15,1602000000,0.00,172.0,20.0,0,1,0,0.0
Status,1682241487000,34,13,3,19,1602000000,0.00,343.0,26.0,0,1,0,0.0
Status,1682241487000,34,14,3,3,1602000000,0.00,64.0,22.0,0,1,0,0.0
Status,1682241487000,34,15,3,4,1602000000,0.00,120.0,34.0,0,1,0,0.0
Status,1682241487000,34,16,5,8,1561097980,14.00,12.0,58.0,0,1,0,14.0
Status,1682241487000,34,17,5,13,1561097980,14.30,358.0,69.0,0,1,0,14.3
Status,1682241487000,34,18,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241487000,34,19,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241487000,34,20,5,3,1561097980,0.00,108.0,52.0,0,1,0,0.0
Status,1682241487000,34,21,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241487000,34,22,5,7,1561097980,0.00,99.0,53.0,0,1,0,0.0
Status,1682241487000,34,23,5,10,1561097980,0.00,78.0,65.0,0,1,0,0.0
Status,1682241487000,34,24,5,19,1561097980,0.00,170.0,35.0,0,1,0,0.0
Status,1682241487000,34,25,5,20,1561097980,0.00,101.0,46.0,0,1,0,0.0
Status,1682241487000,34,26,5,29,1561097980,0.00,347.0,36.0,0,1,0,0.0
Status,1682241487000,34,27,5,30,1561097980,0.00,49.0,23.0,0,1,0,0.0
Status,1682241487000,34,28,6,21,1575420030,20.80,306.0,68.0,1,1,0,20.8
Status,1682241487000,34,29,6,26,1575420030,18.70,295.0,41.0,1,1,0,18.7
Status,1682241487000,34,30,6,1,1575420030,0.00,322.0,20.0,0,1,0,0.0
Status,1682241487000,34,31,6,7,1575420030,0.00,144.0,21.0,0,1,0,0.0
Status,1682241487000,34,32,6,13,1575420030,0.00,8.0,35.0,0,1,0,0.0
Status,1682241487000,34,33,6,27,1575420030,0.00,154.0,52.0,0,1,0,0.0
Fix,GPS,12.9860054500,80.2374359100,-60.69659423828125,0.0,15.038523,,1682241488000,0.33286634,,47351376769222,8.0
Raw,1682241487433,47376400000000,18,,-1366229329033203749,-0.37355518341064453,142.36736751627177,7.239196840252261,18.111946062037234,9,16,0.0,49359,44287366935341,35,22.6,347.493896484375,0.9954999685287476,16,0.0,0.0,1601437440,,,,0,,3,6.93,19.6,,,,,,47350806308895
Raw,1682241487433,47376400000000,18,,-1366229329033203749,-0.37355518341064453,142.36736751627177,7.239196840252261,18.111946062037234,9,5,0.0,81935,33505364482544,53,19.6,-332.59527587890625,0.92249995470047,16,0.0,0.0,1575420030,,,,0,,1,7.95,16.1,,,,,,47350806308895
Raw,1682241487433,47376400000000,18,,-1366229329033203749,-0.37355518341064453,142.36736751627177,7.239196840252261,18.111946062037234,9,24,0.0,81935,33505353713276,61,18.1,286.14459228515625,1.0959999561309814,16,0.0,0.0,1575420030,,,,0,,1,7.95,14.600000000000001,,,,,,47350806308895
Raw,1682241487433,47376400000000,18,,-1366229329033203749,-0.37355518341064453,142.36736751627177,7.239196840252261,18.111946062037234,9,21,0.0,89103,33505354038728,46,20.8,-138.03903198242188,0.7534999847412109,16,0.0,0.0,1575420030,,,,0,,6,7.97,14.8,,,,,,47350806308895
Raw,1682241487433,47376400000000,18,,-1366229329033203749,-0.37355518341064453,142.36736751627177,7.239196840252261,18.111946062037234,9,26,0.0,89103,33505350016143,61,18.7,58.753170013427734,0.8734999895095825,16,0.0,0.0,1575420030,,,,0,,6,7.97,12.7,,,,,,47350806308895
Status,1682241488000,34,0,1,5,1575420030,19.60,184.0,65.0,1,1,0,19.6
Status,1682241488000,34,1,1,12,1575420030,16.70,323.0,55.0,1,1,1,16.7
Status,1682241488000,34,2,1,24,1575420030,21.50,230.0,22.0,1,1,0,21.5
Status,1682241488000,34,3,1,6,1575420030,0.00,36.0,11.0,0,1,0,0.0
Status,1682241488000,34,4,1,11,1575420030,0.00,2.0,42.0,0,1,0,0.0
Status,1682241488000,34,5,1,13,1575420030,0.00,164.0,11.0,0,1,0,0.0
Status,1682241488000,34,6,1,19,1575420030,0.00,75.0,20.0,0,1,0,0.0
Status,1682241488000,34,7,1,20,1575420030,0.00,61.0,78.0,0,1,0,0.0
Status,1682241488000,34,8,1,25,1575420030,0.00,320.0,21.0,0,1,0,0.0
Status,1682241488000,34,9,3,9,1602000000,13.30,310.0,32.0,0,1,0,13.3
Status,1682241488000,34,10,3,16,1602000000,18.30,229.0,58.0,1,1,0,18.3
Status,1682241488000,34,11,3,18,1602000000,0.00,28.0,14.0,0,1,0,0.0
Status,1682241488000,34,12,3,15,1602000000,0.00,172.0,20.0,0,1,0,0.0
Status,1682241488000,34,13,3,19,1602000000,0.00,343.0,26.0,0,1,0,0.0
Status,1682241488000,34,14,3,3,1602000000,0.00,64.0,22.0,0,1,0,0.0
Status,1682241488000,34,15,3,4,1602000000,0.00,120.0,34.0,0,1,0,0.0
Status,1682241488000,34,16,5,8,1561097980,14.00,12.0,58.0,0,1,0,14.0
Status,1682241488000,34,17,5,13,1561097980,14.30,358.0,69.0,0,1,0,14.3
Status,1682241488000,34,18,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241488000,34,19,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241488000,34,20,5,3,1561097980,0.00,108.0,52.0,0,1,0,0.0
Status,1682241488000,34,21,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241488000,34,22,5,7,1561097980,0.00,99.0,53.0,0,1,0,0.0
Status,1682241488000,34,23,5,10,1561097980,0.00,78.0,65.0,0,1,0,0.0
Status,1682241488000,34,24,5,19,1561097980,0.00,170.0,35.0,0,1,0,0.0
Status,1682241488000,34,25,5,20,1561097980,0.00,101.0,46.0,0,1,0,0.0
Status,1682241488000,34,26,5,29,1561097980,0.00,347.0,36.0,0,1,0,0.0
Status,1682241488000,34,27,5,30,1561097980,0.00,49.0,23.0,0,1,0,0.0
Status,1682241488000,34,28,6,21,1575420030,21.60,306.0,68.0,1,1,0,21.6
Status,1682241488000,34,29,6,26,1575420030,18.70,295.0,41.0,1,1,0,18.7
Status,1682241488000,34,30,6,1,1575420030,0.00,322.0,20.0,0,1,0,0.0
